group_id,experiment_id,question_id,stage_2_i,s1_mean_value,consensus_value,raters_fermi_mean,raters_number_mean,features_fermi_whitelist,features_number_whitelist,features_ff_mean,features_ff_std,features_ff_min,features_ff_25%,features_ff_50%,features_ff_75%,features_ff_max,features_ff_percentile_90
499,1,1,3,45.25,90,8.666666667,1.333333333,0.260869565,0.086956522,0.11834989,0.133003537,-0.129972801,0.039036134,0.088864641,0.167821752,1.000000031,0.251613398
499,1,7,4,365.5,220,8.777777778,0.444444444,0.222222222,0,0.13147742,0.154742901,-0.151995618,0.041627754,0.099788405,0.180523925,0.999999976,0.325028293
510,1,7,1,240,200,9,0.7,0.137931034,0.103448276,0.108802844,0.127690017,-0.179449731,0.030693094,0.091859629,0.15108752,0.999999976,0.259318053
510,1,4,2,5625,9000,9.1,1.4,0.314285714,0.314285714,0.124123541,0.111424964,-0.120987417,0.045696495,0.119932396,0.189827236,1.000000004,
510,1,5,3,22.75,33,8.5,1.9,0.111111111,0.305555556,0.109850381,0.105665409,-0.179449731,0.04366531,0.102773035,0.164374038,0.99999997,0.236140362
510,1,3,4,290,350,6.6,3.8,0.1,0.2,0.107079986,0.090312814,-0.108481673,0.049126107,0.097594447,0.148315974,0.54273852,0.211506111
511,1,5,1,14.25,32,7,1,0.133333333,0.133333333,0.110721842,0.115146348,-0.179449731,0.041336519,0.110284904,0.174153965,0.99999997,0.239298512
511,1,4,2,5875,8000,7.777777778,2.111111111,0.214285714,0.357142857,0.119387438,0.097816744,-0.070041667,0.042224698,0.112740339,0.192105243,0.489682575,
512,1,3,1,425,450,8.6,2.2,0.151515152,0.212121212,0.106507162,0.112289181,-0.108481673,0.038113087,0.089638615,0.146793425,0.652304182,0.212802605
512,1,4,2,6002.5,10000,5.8,5.5,0.285714286,0.357142857,0.09870623,0.11202262,-0.179449731,0.028015076,0.084317246,0.159972713,1.000000004,
512,1,7,3,147,240,8.3,1.9,0.2,0.35,0.138046562,0.146714443,-0.113047547,0.049873451,0.109248052,0.176876982,0.783129481,0.330274413
512,1,8,4,71,155,6.5,3.7,0.157894737,0.368421053,0.128674352,0.142095454,-0.169961192,0.055691574,0.116444326,0.188121635,1.000000124,0.288363444
513,1,1,1,60.25,120,5.5,3.7,0.1,0.15,0.103565895,0.121335305,-0.126810849,0.04345061,0.087185686,0.152630625,1.000000031,0.214166681
513,1,6,2,18,8,8.1,3.2,0.322580645,0.064516129,0.167295692,0.137532664,-0.083618958,0.088589405,0.146699395,0.217816645,1.000000008,0.305055376
513,1,2,3,377.5,200,2.6,7.1,0.066666667,0.133333333,0.145471145,0.148462402,-0.022652088,0.05748944,0.116846728,0.196648083,0.999999983,0.277866884
513,1,8,4,28.5,45,2.6,6.4,0.285714286,0.285714286,0.103624484,0.131094859,-0.184216751,0.040280861,0.086645713,0.15777341,0.808645053,0.268532588
514,1,8,3,40.75,67,5.9,6.1,0.1,0.275,0.107356168,0.129034295,-0.200819367,0.028826441,0.09921132,0.168114333,1.000000124,0.251247066
514,1,1,4,95.75,160,6.4,5.8,0.142857143,0.2,0.104139786,0.100824357,-0.089598142,0.045881115,0.088576011,0.14031492,1.000000031,0.213825565
515,1,5,1,20.75,40,2.7,7.4,0.071428571,0.142857143,0.116220733,0.120995805,-0.164110017,0.049607756,0.113739405,0.176003322,0.626171857,0.249192467
515,1,2,3,741.5,300,8,0.6,0.24,0.08,0.148152245,0.147330579,-0.160525495,0.07016716,0.105676795,0.187510164,0.999999983,0.298855479
516,1,5,4,46.25,30,9.2,0.5,0.0625,0.25,0.112467661,0.130949492,-0.162073676,0.041111233,0.102705475,0.158931983,0.999999985,0.230074258
517,1,7,1,197.75,200,8,1.9,0.102564103,0.051282051,0.10418246,0.122872431,-0.138042728,0.028670199,0.089461231,0.151364834,0.81865854,0.259892902
517,1,4,2,10504,12000,9,1.6,0.260869565,0.173913043,0.101310022,0.116885095,-0.207153119,0.028610669,0.088758076,0.166740859,1.000000004,
517,1,6,3,11.75,3,9.2,1.3,0.358974359,0.128205128,0.149779027,0.12407399,-0.140249493,0.077677777,0.136446342,0.197120905,1.000000038,0.28120488
517,1,5,4,31,48,9,1.5,0.212121212,0.090909091,0.115239614,0.132921988,-0.177066492,0.04024782,0.106724342,0.172104101,1.000000053,0.244110219
518,1,2,1,633.3333333,250,9.5,0.9,0.358490566,0.018867925,0.163769192,0.160621399,-0.133799432,0.064368007,0.135515939,0.21179928,0.999999983,0.331459442
518,1,1,2,85.5,160,9.6,0.9,0.346938776,0,0.13188731,0.152516453,-0.079856833,0.045468029,0.100562225,0.173070663,1.000000031,0.265135581
518,1,4,3,2001.75,6000,8,0.5,0.12195122,0.12195122,0.118686318,0.118674155,-0.179449731,0.041939508,0.110268139,0.188023763,0.999999993,
518,1,6,4,25,10,7.8,3.2,0.155555556,0.422222222,0.145643208,0.1221726,-0.112961598,0.072449304,0.132187222,0.200865581,1.000000038,0.296896775
531,1,3,1,833.3333333,400,4,4.666666667,0.071428571,0.214285714,0.110783955,0.11120673,-0.079856833,0.046456778,0.103336715,0.145023095,0.811430943,0.202890177
531,1,8,2,11,50,5.666666667,4.222222222,0.333333333,0.2,0.118624412,0.14848773,-0.200322458,0.040444001,0.10469172,0.175222079,1.000000124,0.294057753
531,1,5,3,27.66666667,30,8.777777778,2.222222222,0.166666667,0.583333333,0.114881965,0.122902174,-0.17039178,0.043352961,0.109063418,0.156614617,1.000000053,0.245627668
531,1,7,4,96.66666667,200,6.555555556,4.444444444,0.090909091,0.272727273,0.087733066,0.096572955,-0.124154873,0.017641839,0.080876776,0.122204157,0.511089381,0.193483862
